time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),rain (mm),wind_speed_10m (km/h)
10/4/2024 01:00:00 PM,31.2,71.0,39.5,0.1,3.3
10/4/2024 02:00:00 PM,29.9,78.0,37.2,0.2,2.6
10/4/2024 03:00:00 PM,26.7,89.0,32.5,6.6,5.3
10/4/2024 04:00:00 PM,27.0,86.0,32.6,0.3,5.4
10/4/2024 05:00:00 PM,27.1,85.0,32.1,0.0,9.0
10/4/2024 06:00:00 PM,26.3,89.0,31.0,0.0,10.7
10/4/2024 07:00:00 PM,25.5,90.0,30.0,0.0,9.8
10/4/2024 08:00:00 PM,25.4,87.0,29.3,0.0,10.7
10/4/2024 09:00:00 PM,25.2,95.0,30.2,4.5,8.9
10/4/2024 10:00:00 PM,25.1,93.0,30.5,1.4,4.9
10/4/2024 11:00:00 PM,24.8,94.0,30.0,0.2,5.3
10/5/2024 12:00:00 AM,24.9,94.0,30.2,0.1,5.1
10/5/2024 01:00:00 AM,24.7,93.0,29.9,0.0,4.4
10/5/2024 02:00:00 AM,24.3,93.0,29.1,0.0,5.3
10/5/2024 03:00:00 AM,25.3,88.0,30.3,0.0,4.0
10/5/2024 04:00:00 AM,24.3,92.0,29.1,0.0,4.1
10/5/2024 05:00:00 AM,24.1,92.0,29.2,0.0,1.8
10/5/2024 06:00:00 AM,23.3,96.0,28.0,0.0,3.6
10/5/2024 07:00:00 AM,25.2,97.0,31.4,0.0,2.4
10/5/2024 08:00:00 AM,26.8,88.0,33.1,0.0,1.4
10/5/2024 09:00:00 AM,28.4,79.0,34.2,0.0,4.3
10/5/2024 10:00:00 AM,29.4,75.0,36.4,0.0,4.4
10/5/2024 11:00:00 AM,30.4,71.0,38.1,0.0,3.9
10/5/2024 12:00:00 PM,31.1,68.0,39.2,0.0,5.2
10/5/2024 01:00:00 PM,31.0,70.0,38.8,0.0,5.8
10/5/2024 02:00:00 PM,31.5,67.0,38.6,0.0,5.1
10/5/2024 03:00:00 PM,27.5,82.0,32.9,17.3,6.5
10/5/2024 04:00:00 PM,25.4,91.0,30.8,2.3,4.3
10/5/2024 05:00:00 PM,24.6,95.0,29.1,2.8,10.1
10/5/2024 06:00:00 PM,25.1,91.0,30.2,0.2,3.9
10/5/2024 07:00:00 PM,24.8,96.0,30.8,3.1,1.3
10/5/2024 08:00:00 PM,24.4,97.0,29.9,2.5,2.8
10/5/2024 09:00:00 PM,25.3,95.0,30.3,7.9,9.6
10/5/2024 10:00:00 PM,24.6,98.0,30.4,0.6,2.4
10/5/2024 11:00:00 PM,24.4,97.0,29.9,1.7,3.8
10/6/2024 12:00:00 AM,24.5,94.0,29.6,0.6,4.7
10/6/2024 01:00:00 AM,24.1,96.0,29.2,0.0,3.9
10/6/2024 02:00:00 AM,24.3,91.0,29.1,0.0,3.5
10/6/2024 03:00:00 AM,23.9,92.0,28.2,0.0,5.9
10/6/2024 04:00:00 AM,24.3,90.0,28.8,0.0,4.7
10/6/2024 05:00:00 AM,23.1,95.0,27.3,0.0,5.9
10/6/2024 06:00:00 AM,23.3,93.0,27.6,0.0,4.8
10/6/2024 07:00:00 AM,25.1,94.0,30.9,0.0,2.6
10/6/2024 08:00:00 AM,26.7,85.0,32.2,0.0,3.5
10/6/2024 09:00:00 AM,27.8,79.0,33.6,0.0,1.7
10/6/2024 10:00:00 AM,28.8,75.0,34.9,0.0,5.4
10/6/2024 11:00:00 AM,29.2,74.0,35.1,0.0,5.9
10/6/2024 12:00:00 PM,29.8,73.0,36.8,0.1,5.2
10/6/2024 01:00:00 PM,29.3,74.0,35.8,5.7,6.9
10/6/2024 02:00:00 PM,28.7,77.0,35.4,2.6,0.6
10/6/2024 03:00:00 PM,28.6,78.0,34.6,1.3,1.3
10/6/2024 04:00:00 PM,27.1,82.0,32.4,3.1,4.1
10/6/2024 05:00:00 PM,26.5,84.0,32.0,0.1,2.2
10/6/2024 06:00:00 PM,26.1,86.0,31.8,0.0,1.0
10/6/2024 07:00:00 PM,25.2,93.0,30.6,0.0,4.8
10/6/2024 08:00:00 PM,25.0,94.0,30.5,0.0,4.2
10/6/2024 09:00:00 PM,25.3,94.0,30.9,0.1,4.3
10/6/2024 10:00:00 PM,24.8,99.0,30.9,0.9,2.8
10/6/2024 11:00:00 PM,24.8,99.0,31.1,0.2,0.5
10/7/2024 12:00:00 AM,24.5,99.0,30.4,0.1,2.1
10/7/2024 01:00:00 AM,24.5,98.0,30.1,0.1,3.2
10/7/2024 02:00:00 AM,24.4,94.0,29.5,0.0,4.0
10/7/2024 03:00:00 AM,24.3,96.0,29.8,0.0,2.5
10/7/2024 04:00:00 AM,24.6,93.0,30.3,0.0,1.0
10/7/2024 05:00:00 AM,24.5,93.0,30.0,0.0,1.1
10/7/2024 06:00:00 AM,23.8,97.0,29.0,0.0,2.9
10/7/2024 07:00:00 AM,24.9,93.0,30.4,0.0,2.7
10/7/2024 08:00:00 AM,26.2,88.0,32.0,0.0,2.6
10/7/2024 09:00:00 AM,27.6,81.0,32.9,0.0,5.1
10/7/2024 10:00:00 AM,28.5,78.0,34.5,0.0,6.2
10/7/2024 11:00:00 AM,28.9,78.0,35.8,0.1,4.7
10/7/2024 12:00:00 PM,29.4,77.0,37.0,0.2,3.9
10/7/2024 01:00:00 PM,29.3,78.0,36.6,0.3,1.9
10/7/2024 02:00:00 PM,28.9,80.0,35.2,0.3,4.3
10/7/2024 03:00:00 PM,27.5,88.0,34.0,5.2,2.4
10/7/2024 04:00:00 PM,26.2,90.0,32.0,1.6,3.7
10/7/2024 05:00:00 PM,25.9,94.0,32.1,0.2,2.3
10/7/2024 06:00:00 PM,25.2,96.0,31.0,0.0,3.9
10/7/2024 07:00:00 PM,25.2,94.0,30.7,0.0,4.7
10/7/2024 08:00:00 PM,25.1,93.0,30.5,0.0,5.1
10/7/2024 09:00:00 PM,25.3,89.0,30.2,0.0,4.7
10/7/2024 10:00:00 PM,24.9,89.0,29.5,0.0,6.2
10/7/2024 11:00:00 PM,25.2,88.0,29.9,0.0,5.8
10/8/2024 12:00:00 AM,25.8,84.0,30.7,0.0,3.3
10/8/2024 01:00:00 AM,24.2,91.0,28.7,0.0,5.1
10/8/2024 02:00:00 AM,25.4,84.0,30.1,0.0,3.7
10/8/2024 03:00:00 AM,24.1,91.0,28.8,0.0,3.3
10/8/2024 04:00:00 AM,23.7,91.0,28.1,0.0,3.8
10/8/2024 05:00:00 AM,25.3,83.0,30.0,0.0,1.9
10/8/2024 06:00:00 AM,24.3,87.0,28.8,0.0,3.2
10/8/2024 07:00:00 AM,25.6,87.0,30.9,0.0,2.3
10/8/2024 08:00:00 AM,26.4,89.0,32.5,0.0,1.3
10/8/2024 09:00:00 AM,28.0,81.0,34.1,0.0,1.3
10/8/2024 10:00:00 AM,28.9,76.0,35.6,0.1,2.8
10/8/2024 11:00:00 AM,29.3,75.0,36.6,0.1,3.0
10/8/2024 12:00:00 PM,29.8,73.0,37.6,0.1,2.6
10/8/2024 01:00:00 PM,29.5,75.0,36.0,0.1,6.3
10/8/2024 02:00:00 PM,25.9,93.0,31.5,8.9,5.9
10/8/2024 03:00:00 PM,25.8,93.0,31.9,0.1,1.8
10/8/2024 04:00:00 PM,27.1,88.0,33.7,0.0,0.5
10/8/2024 05:00:00 PM,27.2,89.0,33.7,0.0,3.1
10/8/2024 06:00:00 PM,25.3,98.0,31.1,0.0,5.4
10/8/2024 07:00:00 PM,25.1,98.0,31.1,0.0,3.5
10/8/2024 08:00:00 PM,24.8,96.0,30.4,0.4,4.1
10/8/2024 09:00:00 PM,25.8,93.0,31.3,0.0,6.1
10/8/2024 10:00:00 PM,26.1,89.0,32.0,0.0,1.5
10/8/2024 11:00:00 PM,25.2,94.0,30.8,0.1,3.7
10/9/2024 12:00:00 AM,24.5,97.0,30.2,0.0,2.5
10/9/2024 01:00:00 AM,24.3,96.0,29.4,0.0,4.6
10/9/2024 02:00:00 AM,24.0,94.0,28.8,0.0,4.6
10/9/2024 03:00:00 AM,24.3,90.0,28.8,0.0,5.6
10/9/2024 04:00:00 AM,25.2,85.0,29.9,0.0,3.4
10/9/2024 05:00:00 AM,25.4,84.0,30.4,0.0,0.5
10/9/2024 06:00:00 AM,25.1,86.0,29.9,0.0,2.2
10/9/2024 07:00:00 AM,25.6,87.0,30.8,0.0,3.7
10/9/2024 08:00:00 AM,26.6,86.0,32.2,0.0,4.2
10/9/2024 09:00:00 AM,28.0,81.0,33.6,0.0,4.7
10/9/2024 10:00:00 AM,28.8,79.0,35.3,0.1,5.0
10/9/2024 11:00:00 AM,29.8,77.0,37.6,0.1,7.6
10/9/2024 12:00:00 PM,30.4,74.0,37.1,0.1,11.7
10/9/2024 01:00:00 PM,27.6,83.0,32.4,3.8,10.3
10/9/2024 02:00:00 PM,28.3,79.0,34.3,0.0,2.4
10/9/2024 03:00:00 PM,28.4,77.0,33.8,0.9,4.3
10/9/2024 04:00:00 PM,26.2,88.0,31.0,2.1,9.1
10/9/2024 05:00:00 PM,25.4,94.0,30.7,0.1,6.1
10/9/2024 06:00:00 PM,24.6,97.0,30.2,0.0,3.3
10/9/2024 07:00:00 PM,23.8,98.0,28.9,0.0,5.2
10/9/2024 08:00:00 PM,24.2,98.0,29.6,0.0,4.2
10/9/2024 09:00:00 PM,25.1,96.0,30.8,0.0,4.2
10/9/2024 10:00:00 PM,25.1,94.0,30.8,0.0,2.7
10/9/2024 11:00:00 PM,24.9,95.0,30.6,0.0,3.1
10/10/2024 12:00:00 AM,25.4,92.0,31.3,0.0,1.4
10/10/2024 01:00:00 AM,24.6,93.0,30.0,0.0,2.5
10/10/2024 02:00:00 AM,24.6,93.0,29.8,0.0,3.5
10/10/2024 03:00:00 AM,23.7,96.0,28.4,0.0,5.2
10/10/2024 04:00:00 AM,23.7,95.0,28.5,0.0,4.4
10/10/2024 05:00:00 AM,23.3,95.0,27.8,0.0,4.8
10/10/2024 06:00:00 AM,24.7,89.0,29.5,0.0,3.6
10/10/2024 07:00:00 AM,25.6,90.0,31.2,0.0,2.7
10/10/2024 08:00:00 AM,26.9,87.0,33.1,0.0,2.0
10/10/2024 09:00:00 AM,27.6,85.0,34.0,0.1,2.2
